from_node;to_node;label;title;roleCount;is_same_level
smCountry_4;src_2;Significant Importer & Significant Consumer;"China is a significant importer of Corn despite being a top producer itself due to high domestic demands, mainly for livestock feed and biofuels (11). China is the second largest consumer of Corn after the US; consumption often exceeds production, driving import demand (15)";2;0
smCountry_4;src_5;Global Leader;China has the largest Shark Cartilage product market share, sales revenue ~$22.324M (2025) (66);1;0
smCountry_4;src_6;Top Consumer & Top Importer;China is closely behind the US in Beef Consumption (~11.6M tonnes, 2025), with demand continuing to rise (48, 49). China is the largest Beef Importer despite having a large bovine farming industry (~3.8M tonnes, 2025), driven by high domestic demand (48, 49);2;0
smCountry_4;src_7;Significant Importer & Top Consumer;China is one of the top Pork Importers due to strong domestic demand, despite being the world's largest producer (48, 53). China is the world's largest Pork Consumer, accounting for nearly half of global consumption (48, 53);2;0
smCountry_4;src_8;Top Consumer & Significant Importer;China is the second-largest Poultry Consumer after the US, with the fastest growth in consumption, ~ 15M tonnes, 2023 (57). China is a notable Poultry Importer after Japan, Mexico, and the UK, with imports of ~0.7M tonnes (48, 57);2;0
smCountry_40;mat_10;Significant Exporter;Norway is the 2nd largest Exporter of aquatic animals (mostly farmed salmon), but also including Wild-Caught Fish such as cod, herring, mackerel, and some other whitefish and small pelagic species (117);1;0
smCountry_40;mat_7;Significant Exporter;Norway is the second largest Exporter of Farmed Fish after China, primarily cultured Atlantic Salmon, with a value of ~$16 B in 2024 (112);1;0
smCountry_41;mat_7;Recognised Exporter;Chile is a recognised Exporter of Farmed Fish, behind China, Norway, Ecuador, and Vietnam, with a value of ~$7.8 B in 2024 (112);1;0
smCountry_5;src_2;Top Importer & Significant Consumer;Mexico is the largest importer of Corn, driven by food and feed demand, imports mostly from the U.S. (8). Mexico is a large consumer of Corn, primarily for food and feed, substantial portion of supply imported primarily from the U.S. (16);2;0
smCountry_5;src_5;Significant Player;Mexico has significant market share of Shark Cartilage product, ~$9.241M sales revenue (2025) (66);1;0
smCountry_5;src_7;Significant Importer;Mexico is a fast-growing Pork Importer, driven by strong domestic demand (48, 53);1;0
smCountry_5;src_8;Top Importer;Mexico is close to Japan as a top Poultry Importer, with imports of ~0.8 to 1.01M tonnes (48, 57);1;0
smCountry_6;src_1;Significant Consumer & Significant Importer;Japan has high Chitin consumption primarily for biomedical applications (48, 68). Japan is a major importer of Chitin for uses in biomedical and agricultural applications (6);2;0
smCountry_6;src_18;Significant Importer & Recognised Consumer;Japan is the 3rd largest Importer of Fish after the US and China, valued at ~$12.9 B in 2024 (112). Japan is a recognised Consumer of Fish and seafood, behind China, India, Indonesia, and the US, with ~5.6 M tonnes in 2022 (114);2;0
smCountry_6;src_2;Significant Importer;Japan is a major Corn importer, mainly for animal feed (8);1;0
smCountry_6;src_6;Recognised Importer;Japan is a significant Beef Importer (~720K tonnes, 2025) with high demand due to strong consumption and limited local production (48, 49);1;0
smCountry_6;src_7;Top Importer;Japan is the world’s largest Importer of Pork (48, 53, 56);1;0
smCountry_6;src_8;Top Importer;Japan leads global Poultry Imports, totaling around 0.9–1.08M tonnes (48, 57);1;0
smCountry_7;mat_1;Major Source & Significant Exporter;India is an emerging seafood Producer and Shell product supplier—incl. Chitin—with growing applications in agriculture and cosmetics (7, 17, 19, 79, 81). India is a notable Chitin Exporter, a compound derived directly from Crustacean Shells, likely ranking 2nd globally (6, 7);2;0
smCountry_7;mat_10;Recognised Catcher;India is a recognised Catcher of Wild-Caught Fish alongside Peru, with ~5.5M tonnes in 2020 (116);1;0
smCountry_7;mat_3;Recognised Producer & Significant Exporter;India is an emerging Bovine Producer (Beef), ~4.35M tonnes (2022), mainly of buffalo due to religious restrictions, generating various co- and by-products (48, 49, 50). India ranks among the top 5 Bovine Meat/Carabeef Exporters, mainly Buffalo meat, with ~1.4–1.6M tonnes (2024–2025) (48, 49, 51, 52);2;0
smCountry_7;mat_7;Significant Producer;India is among the top three Producers of Farmed Fish after China and Indonesia, with ~10.9 M tonnes in 2021 (113, 115);1;0
smCountry_7;src_18;Significant Consumer;India is the 2nd largest Consumer of Fish and seafood, with ~12.6M tonnes in 2022 (114);1;0
smCountry_7;src_5;Significant Player;India has significant market share of Shark Cartilage product, ~$9.489M sales revenue (2025) (66);1;0
smCountry_8;mat_1;Major Source;Thailand is one of the top Shrimp and prawn producers-incl. processed products, enabling abundant Crustacean Shell availability (17, 81);1;0
smCountry_8;mat_6;Recognised Exporter;Thailand is an emerging Exporter of Poultry, supplying high-quality products to Asian markets, ~1.1-1.5M tonnes (57, 58, 59);1;0
smCountry_9;mat_1;Significant Producer & Top Exporter;Vietnam is a significant Producer of Crustacean Shells (mainly Shrimp) and their derivative, Chitin, supported by its major Shrimp and Prawn Farming industry (6, 17, 81). Vietnam is one of the top Exporters of Chitin, derived from Crustacean Shells, primarily supplying regional markets in Asia (6, 48);2;0
smCountry_9;mat_10;Recognised Exporter;Vietnam is a recognised Exporter of Wild-Caught Fish (Tuna), and the 3rd largest Exporter of aquatic animal products (incl. farmed fish and shrimps) (117);1;0
smCountry_9;mat_7;Recognised Producer & Recognised Exporter;Vietnam is a recognised Producer of Farmed Fish, alongside Bangladesh, ranking after the top three (China, Indonesia, India), with ~6.4 M tonnes in 2021 (113, 115). Vietnam is a recognised Exporter of Farmed Fish, behind China, Norway, and Ecuador, with a value of ~$8.3 B in 2024 (112);2;0
smCountry_9;src_1;Significant Importer;Vietnam imports a significant quantity of Chitin despite being a notable producer to meet domestic demands (6);1;0
smCountry_9;src_2;Significant Importer;Vietnam is a notable importer of Corn, driven by feed and food processing (13);1;0
src_1;mat_1;Chitin can be Extracted from Crustacean Shells;Chitin is commonly extracted from Crustacean Shells—such as those of shrimp, crabs, and lobsters—through demineralisation (removal of calcium carbonate) and deproteinisation, leaving behind the chitin-rich structural material. (32, 33);1;0
src_1;mat_2;Chitin can be Extracted from Filamentuous Fungi;Chitin can also be extracted from the cell walls of Filamentous Fungi, offering a non-animal alternative source that is increasingly used in industrial, biomedical, and dietary applications. (35);1;0
src_10;mat_3;Bovine Hide can be Harvested from Bovine (Cow);Bovine Hides are obtained from Cows/Cattle and are a primary byproduct of the Beef and Dairy industries.;1;0
src_11;mat_3;Bovine Connective Tissues (Tendons, Ligaments, and Fascia) can be Harvested from Bovine (Cow);Bovine Connective Tissues are harvested from Cattle during Slaughter and Meat Processing as high-collagen byproducts.;1;0
src_12;mat_10;Fish Scales & Skin can be Harvested from Wild-Caught Fish;Fish Skins & Scales from Wild-Caught Fish (often species like Cod, Tilapia, and Sardines), are collected as Byproducts for further processing;1;0
src_12;mat_7;Fish Scales & Skin can be Harvested from Farmed Fish;Fish Skin and Scales (esp. from tilapia, cod, carp) are lightweight and high in Type I Collagen. They’re processed into Marine Collagen, Biofilms, Wound Dressings, and cosmetic actives;1;0
src_13;mat_10;Fish Byproducts (heads, bones, fins, vertebrae, cartilage) can be Harvested from Wild-Caught Fish;Other Fish Parts from Wild-Caught Fish, such as heads, bones, and viscera, are used as Byproducts for Fish Meal, Fish Oil, and Nutritional Supplments;1;0
src_13;mat_7;Fish Byproducts (heads, bones, fins, vertebrae, cartilage) can be Harvested from Farmed Fish;Includes Fish Heads, Fins, and Vertebrae, rich in Collagen, minerals, and oils. Often used for Broth, Fish Meal, hydrolyzed protein, and pharmaceutical inputs;1;0
src_14;mat_9;DMS (Dimethyl Sulfide) can be Degraded/Broken Down from Lignin (Wood);DMS is formed through the chemical degradation of sulfur-containing compounds in Lignin, commonly occurring during the Kraft pulping of wood in paper production;1;0
src_15;src_14;DMS is a precursor of DMSO;DMSO is produced by chemically oxidizing DMS, a sulfur-containing compound.;1;1
src_16;mat_6;Rooster Combs can be Harvested from Broiler Avian (Poultry/Fowls);Rooster Combs can be harvested from farmed Poultry;1;0
src_17;ind_5;Bacteria (Streptococcus spp. or Bacillus spp.) is a Primary Product of Biotechnology;In modern HA production, starter cultures of bacteria are maintained in biorepositories;1;0
src_18;mat_10;Fish Meat & Products can be Harvested from Wild-Caught Fish;Fish Meat from Wild Caught Fish is harvested from natural marine and freshwater environments, commonly sourced from species such as Cod, Tuna, Anchovies, and Sardines;1;0
src_18;mat_7;Fish Meat & Products can be Harvested from Farmed Fish;Fish Meat from Farmed Fish is sourced from aquaculture, commonly including species such as Salmon, Tilapia, Catfish, and Carp;1;0
src_19;mat_5;Porcine Bones can be Harvested from Porcine (Pig);Porcine Bones originate from farmed Pigs (Porcine) and are collected during slaughter and meat processing.;1;0
src_2;ind_1;Corn is a Main Product of Corn Farming;Corn is harvested directly from the maize plant in Corn Farming;1;0
src_20;mat_6;Avian (Poultry) Bones can be Harvested from Broiler Avian (Poultry/Fowls);Avian Bones come from farmed Avian Species such as chickens, ducks, and turkeys, mainly as poultry processing byproducts.;1;0
src_21;mat_6;Avian Skin can be Harvested from Broiler Avian (Poultry/Fowls);Avian Skins are sourced from farmed Poultry such as Chickens and Ducks during Meat Processing.;1;0
src_22;mat_5;Pig Skin can be Harvested from Porcine (Pig);Pig Skin is sourced from farmed Pigs, widely utilised in Food Processing and Ingredient Manufacturing.;1;0
src_23;mat_5;Porcine Connective Tissues (Tendons, Ligaments, and Fascia) can be Harvested from Porcine (Pig);Porcine Connective Tissues are obtained from Pigs and collected as part of standard Meat-Processing byproduct streams.;1;0
src_24;mat_6;Poultry Connective Tissues (Tendons, Ligaments, and Fascia) can be Harvested from Broiler Avian (Poultry/Fowls);Avian Connective Tissues from Poultry are collected as bypoducts in the Poultry Industry for further uses, but with smaller quantities compared to Bovine and Porcine sources.;1;0
src_25;mat_11;Eggshell Membrane can be Harvested from Eggs;Eggshell Membrane is linked to Laying Hens and the Egg Production Industry, sourced from Eggshells as a byproduct of the Egg Breaking Industry.;1;0
src_3;mat_3;Animal Cartilage can be Harvested from Bovine (Cow);Bovine animals are a major commercial source of Animal Cartilage, typically collected from the trachea, ribs, or sternum of cows and widely used for Collagen, Gelatin, and Chondroitin extraction.;1;0
src_3;mat_5;Animal Cartilage can be Harvested from Porcine (Pig);Porcine animals are another major source of Animal Cartilage, commonly harvested from the trachea, ribs, or joint tissues of pigs, alongside Bovine sources in supplement and food ingredient production.;1;0
src_3;mat_6;Animal Cartilage can be Harvested from Broiler Avian (Poultry/Fowls);Avian Cartilage is primarily sourced from farmed Poultry such as Chickens, Turkeys, and Ducks, typically from joints, the sternum, or the trachea, and is used to a lesser extent than Bovine or Porcine Cartilage.;1;0
src_3;src_5;Contain similar compositions;Shark Cartilage is a specific type of Animal Cartilage sourced from Sharks.;1;1
src_5;mat_4;Shark Cartilage can be Harvested from Sharks and Elasmobranchs;Shark Cartilage is obtained from the skeletal structures and fins of Elasmobranchs, including sharks, rays, and skates. It is processed as a high-value material, mainly for niche Nutraceutical and Cosmetic applications.;1;0
src_6;mat_3;Beef (Bovine Meat) can be Harvested from Bovine (Cow);Beef is the meat derived from farmed Bovine animals, primarily cattle, and is one of the most widely consumed animal protein sources globally.;1;0
src_7;mat_5;Pork (Pig Meat) can be Harvested from Porcine (Pig);Pork is the primary meat product obtained from farmed Porcine animals (pigs) and is widely used across fresh, processed, and cured food products.;1;0
src_8;mat_6;Poultry (Avian Meat) can be Harvested from Broiler Avian (Poultry/Fowls);Poultry Meat—such as chicken, turkey, and duck—is harvested from farmed Avian species and represents a major global source of animal protein.;1;0
src_9;mat_3;Bovine Bones can be Harvested from Bovine (Cow);Bovine Bones are derived from farmed Bovine (Cows/Cattle), primarily as byproducts of the meat and dairy industries.;1;0
